"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"8","Pink","21","3.4316538960613157","19","23","22","23.5","58","9","0"
"8","Red","16","40.45021022567406","14","24","24","1400","46","9","10"
"8","Yellow","20","7.920216110918205","16","22","13","1380","45","7","10"
"8","Blue","26","56.92621137909972","24","27","23","332","65","13","10"
"8","Green","10","7.6742138840148835","14","22","6","213","34","6","0"
"9","Purple","22","47.879188944665515","21","24","22","447","57","11","10"
"9","White","23","7.307368891934209","19","17","21","66.994","52","11","10"
"9","Pink","23","3.7148967089428386","22","28","23","23.5","68","9","0"
"9","Red","18","41.21795521575736","15","25","27","1400","53","9","10"
"9","Yellow","22","8.314272175447076","18","25","13","1380","52","7","10"
"9","Blue","26","61.56317819578923","27","32","22","332","73","13","10"
"9","Green","12","8.389884069883983","18","27","7","213","45","6","0"
"10","Purple","24","48.84156064245329","21","26","23","447","61","11","10"
"10","White","27","7.446062753503121","20","16","20","66.988","57","11","10"
"10","Pink","23","3.8653574554484416","23","31","26","23.5","75","9","0"
"10","Red","20","42.004389679478486","15","27","29","1400","59","9","10"
"10","Yellow","26","8.472907657127388","18","27","14","1380","58","7","10"
"10","Blue","26","65.27240449761672","29","36","22","332","80","13","10"
"10","Green","14","8.72010655092099","20","29","8","213","52","6","0"
"11","Purple","26","50.26625919808153","22","28","24","447","67","11","10"
"11","White","31","7.746883688744647","22","18","22","66.988","65","11","10"
"11","Pink","25","3.9820912506029846","24","33","28","23.5","81","9","0"
"11","Red","22","47.729025949408616","21","34","29","1400","74","9","10"
"11","Yellow","28","8.816077363056362","19","30","16","1380","65","7","10"
"11","Blue","28","69.20511438429772","31","40","23","332","89","13","10"
"11","Green","16","8.974470314990047","21","31","8","213","57","6","0"
"12","Purple","30","51.78430022586359","23","30","27","447","75","11","10"
"12","White","37","7.746883688744647","22","18","26","66.988","72","11","10"
"12","Pink","27","4.226241388643605","26","37","29","23.5","89","9","0"
"12","Red","22","48.2063162089027","21","35","29","1400","75","9","10"
"12","Yellow","28","9.355691826294315","22","33","18","1380","73","7","10"
"12","Blue","29","71.2951088387035","32","42","26","332","96","13","10"
"12","Green","20","9.609398473479288","24","35","10","213","69","6","0"
"13","Purple","32","52.76716624415048","24","31","31","447","83","11","10"
"13","White","39","7.980839576144735","23","20","30","66.988","80","11","10"
"13","Pink","27","4.2685038025300415","26","38","29","23.5","90","9","0"
"13","Red","22","48.688379370991726","21","36","30","1400","77","9","10"
"13","Yellow","28","9.628595485728956","23","35","20","1380","79","7","10"
"13","Blue","29","73.37477290450671","33","44","27","332","101","13","10"
"13","Green","22","9.89067228376756","24","38","11","213","75","6","0"
"14","Purple","32","53.768687059464455","25","32","33","447","88","11","10"
"14","White","39","8.469330804921402","26","23","31","66.988","87","11","10"
"14","Pink","27","4.353873878580642","27","39","29","23.5","92","9","0"
"14","Red","22","48.688379370991726","21","36","32","1400","78","10","10"
"14","Yellow","28","9.71515655914566","23","36","21","1380","82","8","10"
"14","Blue","29","73.37477290450671","33","44","28","332","102","13","10"
"14","Green","22","10.18937058673734","25","40","12","213","79","6","0"
"15","Purple","32","53.768687059464455","25","32","33","447","88","11","10"
"15","White","39","8.469330804921402","26","23","31","66.988","87","11","10"
"15","Pink","27","4.353873878580642","27","39","29","23.5","92","9","0"
"15","Red","22","48.688379370991726","21","36","32","1400","78","10","10"
"15","Yellow","28","9.71515655914566","23","36","21","1380","82","8","10"
"15","Blue","29","73.37477290450671","33","44","28","332","102","13","10"
"15","Green","22","10.18937058673734","25","40","12","213","79","6","0"
