"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"8","Pink","7","2.988632954417818","8","4","27","23.494","26","14","0"
"8","Red","10","37.743439115787915","10","10","20","1400","23","15","10"
"8","Yellow","7","8.536639362296341","13","16","27","1380","35","11","10"
"8","Blue","8","45.025270546284005","11","12","23","332","25","17","10"
"8","Green","6","7.95107836910685","8","14","32","213","34","11","0"
"9","Purple","14","45.874647987534985","11","5","22","446.9760000000001","34","14","0"
"9","White","9","8.002314861480128","16","19","31","66.994","43","22","10"
"9","Pink","7","3.0487044768016163","8","4","30","23.494","30","14","0"
"9","Red","10","38.84821596137097","10","10","22","1400","26","15","10"
"9","Yellow","7","9.060926375376006","14","17","31","1380","41","11","10"
"9","Blue","8","45.47552325174684","11","13","24","332","28","18","10"
"9","Green","6","8.356663275064017","8","16","36","213","40","12","0"
"10","Purple","14","47.26469569620529","11","5","25","446.9760000000001","37","14","0"
"10","White","9","8.244793004097836","16","21","33","66.994","46","23","10"
"10","Pink","9","3.0791915215696326","8","2","30","23.488","33","14","0"
"10","Red","10","40.38518370143788","10","10","25","1400","31","15","10"
"10","Yellow","7","9.523124683736349","14","17","36","1380","46","11","10"
"10","Blue","8","46.389581269106955","11","14","27","332","31","20","10"
"10","Green","6","8.870766458267802","8","17","42","213","47","13","0"
"11","Purple","16","49.18383187290096","11","3","27","446.97000000000014","41","14","0"
"11","White","11","8.410513343480202","16","20","33","66.988","48","24","10"
"11","Pink","11","3.141083271153182","8","1","30","23.482","38","14","0"
"11","Red","10","41.9829591201986","10","10","28","1400","36","15","10"
"11","Yellow","7","10.108988748471909","14","17","42","1380","52","11","10"
"11","Blue","8","47.32201185261601","11","14","32","332","37","22","10"
"11","Green","8","9.416497346726738","8","17","45","212.994","53","14","0"
"12","Purple","16","51.180892674106545","11","3","31","446.97000000000014","45","14","0"
"12","White","13","8.839534050497845","16","21","34","66.982","53","25","10"
"12","Pink","13","3.2362612353523947","8","0","31","23.476","43","14","0"
"12","Red","10","43.6439479765326","10","10","31","1400","41","15","10"
"12","Yellow","9","10.730895258701715","14","15","46","1379.994","58","11","10"
"12","Blue","10","48.273184290853585","11","13","32","331.994","40","23","10"
"12","Green","8","9.995801681631281","8","18","50","212.994","59","14","0"
"13","Purple","16","53.25382118919321","12","5","33","446.97000000000014","50","15","0"
"13","White","15","9.290439125274396","16","22","36","66.976","58","27","10"
"13","Pink","13","3.301310086182978","8","0","33","23.476","45","14","0"
"13","Red","10","44.92143684092535","10","10","33","1400","44","15","10"
"13","Yellow","9","11.851260437765067","16","17","52","1379.994","68","11","10"
"13","Blue","12","51.23291169702178","13","17","34","331.994","49","24","10"
"13","Green","8","10.822959804592227","9","21","54","212.994","67","14","0"
"14","Purple","18","54.867465225046956","12","3","34","446.96400000000017","53","15","0"
"14","White","17","9.571948721209337","16","21","38","66.97","62","29","10"
"14","Pink","13","3.367666418915256","8","0","36","23.476","49","14","0"
"14","Red","10","46.236318697343584","10","10","35","1400","48","15","10"
"14","Yellow","9","12.580351764708047","16","18","57","1379.994","74","11","10"
"14","Blue","14","51.745240813992","13","16","34","331.98800000000006","51","26","10"
"14","Green","8","11.48878992171931","9","24","57","212.994","73","14","0"
"15","Purple","18","55.9703012760704","12","3","36","446.96400000000017","55","15","0"
"15","White","19","9.960608222804808","16","21","38","66.964","66","29","10"
"15","Pink","15","3.469710079074807","8","-2","37","23.47","52","14","0"
"15","Red","10","46.236318697343584","10","10","35","1400","48","15","10"
"15","Yellow","9","13.091164493565769","16","18","61","1379.994","78","11","10"
"15","Blue","14","54.384768140350296","13","17","38","331.98800000000006","56","26","10"
"15","Green","8","12.19558200792673","9","25","62","212.994","79","14","0"
