"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"8","Purple","11","44.088957049131075","10","16","37","447","40","22","0"
"8","White","10","7.105826588237615","10","14","32","67","37","18","10"
"8","Pink","8","3.4353565139354525","8","17","26","23.5","41","8","0"
"8","Red","21","39.043041126829095","10","19","16","1399.9899999999998","38","14","10"
"8","Yellow","11","7.632400771237661","8","23","20","1380","37","18","10"
"8","Blue","18","50.23819397883994","10","24","25","331.99800000000005","38","19","10"
"8","Green","15","7.198007523293993","8","17","20","213","37","13","0"
"9","Purple","12","45.4248965366768","10","18","40","447","44","24","0"
"9","White","12","7.321140239687803","10","16","33","66.999","41","19","10"
"9","Pink","9","3.6467001640408885","8","21","28","23.5","48","8","0"
"9","Red","23","39.003998085702264","10","19","16","1399.9899999999998","41","14","10"
"9","Yellow","12","7.7858120267395385","8","24","21","1380","40","19","10"
"9","Blue","19","51.76046149459277","10","25","24","331.99300000000005","42","19","10"
"9","Green","17","7.416114349257324","8","19","21","213","42","13","0"
"10","Purple","13","46.80131632663464","10","20","41","447","48","24","0"
"10","White","15","7.542238674926375","11","17","34","66.999","47","19","10"
"10","Pink","9","3.7943988140848726","9","24","28","23.5","52","8","0"
"10","Red","23","39.39403806655929","10","20","16","1399.9899999999998","42","14","10"
"10","Yellow","14","8.021729916961773","8","27","22","1380","46","20","10"
"10","Blue","20","52.80084677063409","10","27","25","331.99300000000005","45","20","10"
"10","Green","18","7.565178247677396","8","21","21","213","45","13","0"
"11","Purple","14","49.18865381720223","10","24","44","447","55","26","0"
"11","White","15","7.847714425738243","12","20","35","66.999","52","20","10"
"11","Pink","10","4.027041145949997","11","27","29","23.5","59","8","0"
"11","Red","24","40.94858582093474","11","22","18","1399.9899999999998","48","15","10"
"11","Yellow","15","8.182966688292705","8","29","24","1380","49","23","10"
"11","Blue","21","54.40076522863107","10","29","28","331.99300000000005","50","22","10"
"11","Green","19","7.717238330455712","8","23","22","213","49","14","0"
"12","Purple","15","50.177345758928","10","26","45","447","59","27","0"
"12","White","16","8.165562555409494","13","22","37","66.999","57","21","10"
"12","Pink","11","4.273947253772128","13","31","29","23.5","66","8","0"
"12","Red","25","43.03315629829278","12","26","19","1399.9899999999998","54","16","10"
"12","Yellow","16","8.51522794953381","8","33","25","1380","55","24","10"
"12","Blue","22","55.49422060972656","10","30","29","331.99300000000005","53","22","10"
"12","Green","21","7.794410713760269","8","24","22","213","52","14","0"
"13","Purple","16","52.21474720789697","10","29","47","447","65","28","0"
"13","White","16","8.581247011728978","14","26","37","66.999","62","21","10"
"13","Pink","12","4.447050665444408","14","33","30","23.5","71","8","0"
"13","Red","26","43.898122739888464","12","27","21","1399.9899999999998","58","17","10"
"13","Yellow","17","8.686384031319438","8","35","27","1380","59","26","10"
"13","Blue","24","57.17575098842189","10","33","30","331.99300000000005","59","23","10"
"13","Green","22","8.110895044325899","8","27","26","213","57","17","0"
"14","Purple","17","53.79690626304346","10","31","49","447","69","29","0"
"14","White","16","8.928804678198025","15","29","38","66.999","67","23","10"
"14","Pink","13","4.487029650926753","14","33","32","23.5","75","8","0"
"14","Red","28","43.898122739888464","12","27","23","1399.9899999999998","62","18","10"
"14","Yellow","17","8.948712829065284","9","37","30","1380","64","27","10"
"14","Blue","24","58.84932518570294","10","35","32","331.99300000000005","63","23","10"
"14","Green","22","8.440229907814658","8","30","28","213","62","18","0"
"15","Purple","18","54.3348753256739","10","32","52","447","72","32","0"
"15","White","17","9.291349952639626","15","33","41","66.999","73","26","10"
"15","Pink","14","4.669221047743279","14","36","34","23.5","81","8","0"
"15","Red","28","44.735694531953264","12","29","24","1399.9899999999998","66","17","10"
"15","Yellow","17","9.405187118806419","9","40","33","1380","70","28","10"
"15","Blue","25","61.238843774036475","10","38","36","331.99300000000005","70","26","10"
"15","Green","23","8.609878528961731","8","32","29","213","66","19","0"
