"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"8","White","7","6.694010079991901","10","8","37","67","25","27","10"
"8","Pink","8","3.2359439859420083","9","4","29","23.488","38","10","0"
"8","Red","12","38.27373897346251","10","11","23","1400","37","10","10"
"8","Yellow","12","7.731139328002524","9","3","36","1379.9819999999997","31","23","10"
"8","Blue","10","42.758554444199994","10","10","27","332","39","24","10"
"8","Green","8","8.192003994769157","8","4","41","212.994","43","10","0"
"9","Purple","8","40.0710193824855","10","8","10","446.994","19","10","0"
"9","White","8","6.828559682599738","10","8","41","67","28","30","10"
"9","Pink","8","3.3673362879066375","9","4","34","23.488","44","10","0"
"9","Red","13","39.0430411268291","10","11","25","1400","43","10","10"
"9","Yellow","14","8.045054586588131","9","1","40","1379.9759999999997","35","25","10"
"9","Blue","10","42.758554444199994","10","10","30","332","44","26","10"
"9","Green","8","8.609878528961731","8","4","47","212.994","49","11","0"
"10","Purple","8","40.43125784673405","10","8","10","446.994","20","10","0"
"10","White","8","6.896845279425735","10","8","45","67","30","33","10"
"10","Pink","10","3.435019747293561","9","2","35","23.482","48","10","0"
"10","Red","13","41.03462861076501","10","11","31","1400","52","10","10"
"10","Yellow","14","8.371716063472501","9","1","47","1379.9759999999997","40","28","10"
"10","Blue","10","42.758554444199994","10","10","33","332","49","28","10"
"10","Green","8","9.049068864078984","8","4","52","212.994","54","11","0"
"11","Purple","8","40.79473485477619","10","8","10","446.994","21","10","0"
"11","White","8","6.965813732219992","10","8","48","67","32","35","10"
"11","Pink","10","3.5040636442141615","9","2","38","23.482","50","11","0"
"11","Red","14","42.278018892299805","10","11","34","1400","58","10","10"
"11","Yellow","14","8.539987556348299","9","1","52","1379.9759999999997","43","31","10"
"11","Blue","10","42.715795889755796","10","10","34","332","53","29","10"
"11","Green","8","9.510662320194005","8","4","58","212.994","60","12","0"
"12","Purple","8","41.161479521120626","10","8","10","446.994","22","10","0"
"12","White","8","7.105826588237615","10","8","51","67","35","36","10"
"12","Pink","12","3.610240276697495","9","0","40","23.476","55","11","0"
"12","Red","15","43.99467599418294","10","11","38","1400","66","10","10"
"12","Yellow","14","8.886745296486142","9","1","57","1379.9759999999997","47","32","10"
"12","Blue","10","43.099810894804705","10","10","35","332","57","29","10"
"12","Green","8","10.19671729543207","8","4","65","212.994","67","12","0"
"13","Purple","8","41.5315212220155","10","8","10","446.994","23","10","0"
"13","White","10","7.176884854119991","10","6","52","66.994","37","38","10"
"13","Pink","12","3.6828061062591146","9","0","43","23.476","59","11","0"
"13","Red","16","45.78103625819751","10","11","41","1400","72","10","10"
"13","Yellow","16","9.156022565714968","9","-1","60","1379.9699999999996","51","34","10"
"13","Blue","10","43.92215097669649","10","10","37","332","61","29","10"
"13","Green","8","10.932261087873702","8","4","72","212.994","74","12","0"
"14","Purple","8","41.90488959780142","10","8","10","446.994","24","10","0"
"14","White","12","7.321140239687803","10","4","53","66.988","40","39","10"
"14","Pink","12","3.756830508994923","9","0","47","23.476","63","12","0"
"14","Red","16","48.116329211358085","10","11","46","1400","79","10","10"
"14","Yellow","18","9.62307173550882","9","-3","63","1379.9639999999995","56","34","10"
"14","Blue","10","44.76018122511677","10","10","39","332","65","29","10"
"14","Green","8","11.489916273672419","8","4","77","212.994","79","12","0"
"15","Purple","8","42.28161455528566","10","8","10","446.994","25","10","0"
"15","White","12","7.394351642084681","10","4","55","66.988","42","40","10"
"15","Pink","12","3.8323428022257207","9","0","49","23.476","65","12","0"
"15","Red","16","51.587217561116205","10","11","53","1400","86","10","10"
"15","Yellow","18","10.013807036488137","9","-3","69","1379.9639999999995","60","36","10"
"15","Blue","10","46.07034301694261","10","10","41","332","68","29","10"
"15","Green","8","12.19677765322163","8","4","84","212.994","86","13","0"
