"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"8","White","14","6.997620226219009","14","19","18","67","42","11","10"
"8","Pink","21","3.0743034729438268","14","11","16","23.482","47","8","0"
"8","Red","16","38.29703037246471","14","18","25","1400","39","11","10"
"8","Yellow","15","7.8511869994707695","14","23","26","1380","52","14","10"
"8","Blue","22","56.57081991184962","17","27","17","331.9820000000001","55","13","10"
"8","Green","13","8.232803011701028","18","24","21","213","56","9","0"
"9","Purple","21","47.89796785857222","17","24","15","446.98800000000006","47","12","20"
"9","White","14","7.131134120373246","14","19","23","67","47","12","10"
"9","Pink","21","3.071229169470883","14","11","17","23.482","49","8","0"
"9","Red","16","38.29703037246471","14","18","29","1400","44","11","10"
"9","Yellow","15","8.000202528720726","15","24","32","1380","61","17","10"
"9","Blue","24","57.70223631008661","18","26","20","331.9760000000001","61","14","10"
"9","Green","13","8.91319817574782","20","28","27","213","68","10","0"
"10","Purple","21","50.28104484144147","19","27","15","446.98800000000006","53","12","20"
"10","White","14","7.339867400739321","14","22","22","67","50","12","10"
"10","Pink","21","3.1608163100985145","15","13","18","23.482","54","8","0"
"10","Red","16","39.84813669661028","15","21","32","1400","51","11","10"
"10","Yellow","15","8.152845592948465","15","26","33","1380","65","17","10"
"10","Blue","24","60.645630275146175","18","31","21","331.9760000000001","67","14","10"
"10","Green","15","9.083261105621272","20","28","25","212.994","71","10","0"
"11","Purple","21","52.26521019188993","20","30","16","446.98800000000006","59","13","20"
"11","White","14","8.34182852787392","18","31","24","67","66","12","10"
"11","Pink","21","3.3844385639647396","18","17","20","23.482","63","9","0"
"11","Red","16","40.64908424421215","15","23","35","1400","56","11","10"
"11","Yellow","15","8.817806090413956","17","32","35","1380","76","17","10"
"11","Blue","26","64.36393758440114","20","33","21","331.97000000000014","75","14","10"
"11","Green","16","10.644574949155958","26","38","28","212.994","86","10","10"
"12","Purple","21","55.469696849783496","22","34","19","446.98800000000006","68","13","20"
"12","White","14","9.303065244434482","22","38","25","67","78","12","10"
"12","Pink","21","3.6238817031713895","21","21","19","23.482","70","9","0"
"12","Red","19","41.46206592909639","16","24","37","1400","63","11","10"
"12","Yellow","15","9.640123661837015","21","37","40","1380","89","18","10"
"12","Blue","28","68.31022190013346","22","35","22","331.96400000000017","84","15","10"
"12","Green","17","11.871159293238284","30","45","30","212.994","96","10","20"
"13","Purple","21","55.469696849783496","22","34","20","446.98800000000006","69","13","20"
"13","White","14","10.26106441154993","27","43","26","67","89","13","10"
"13","Pink","23","3.766516237455534","23","23","19","23.482","76","9","0"
"13","Red","21","41.420603863167294","16","24","38","1400","67","11","10"
"13","Yellow","15","10.424345098071402","25","41","45","1380","103","21","10"
"13","Blue","32","71.06995486489885","24","35","25","331.9580000000002","93","16","10"
"13","Green","17","12.108582479103049","31","46","33","212.994","101","11","20"
"14","Purple","21","55.469696849783496","22","34","21","446.98800000000006","70","13","20"
"14","White","14","10.664935802362772","29","45","25","67","93","13","10"
"14","Pink","25","3.83800471564244","24","24","20","23.482","81","9","0"
"14","Red","23","42.67150609983494","17","26","40","1400","74","11","10"
"14","Yellow","21","10.528588549052117","25","42","48","1380","110","21","10"
"14","Blue","32","71.06995486489885","24","35","25","331.9580000000002","93","16","10"
"14","Green","17","12.108582479103049","31","46","33","212.994","102","11","20"
"15","Purple","21","56.57909078677917","23","35","21","446.98800000000006","72","13","20"
"15","White","14","10.664935802362772","29","45","25","67","93","13","10"
"15","Pink","25","3.9890670460482407","26","26","19","23.482","85","9","0"
"15","Red","23","42.67150609983494","17","26","40","1400","74","11","10"
"15","Yellow","25","10.528588549052117","25","42","51","1380","115","22","10"
"15","Blue","32","72.49135396219683","25","36","26","331.9580000000002","95","17","10"
"15","Green","17","12.108582479103049","31","46","33","212.994","102","11","20"
