"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"8","Red","16","44.431162401403164","21","26","22","1400","49","11","10"
"8","Yellow","15","7.703436551649083","15","18","23","1380","47","9","0"
"8","Blue","22","59.37375651907962","21","30","31","332","68","13","10"
"8","Green","12","7.898069168168824","15","23","10","213","41","8","0"
"9","Purple","17","52.15335722163562","22","31","23","447","64","10","0"
"9","White","24","7.367855667671517","16","21","25","67","57","11","10"
"9","Pink","12","3.3884907026022093","16","22","15","23.494","48","10","0"
"9","Red","16","46.23071334098479","22","29","22","1400","54","11","10"
"9","Yellow","15","7.928144255173376","16","20","24","1380","52","9","0"
"9","Blue","22","65.5598515929383","25","36","31","332","78","13","10"
"9","Green","12","8.048763538090569","15","25","11","213","45","8","0"
"10","Purple","17","53.728388609729016","23","33","25","447","69","10","0"
"10","White","26","7.665517036645446","18","23","27","67","65","11","10"
"10","Pink","16","3.5962459800997846","18","26","19","23.494","60","10","0"
"10","Red","16","49.555864813441545","24","34","23","1400","62","11","10"
"10","Yellow","17","8.078620433136566","17","21","24","1380","56","9","0"
"10","Blue","22","69.57945983619861","27","40","32","332","85","13","10"
"10","Green","12","8.367200037665555","15","29","14","213","53","8","0"
"11","Purple","19","54.80832922078457","23","35","26","447","73","10","0"
"11","White","26","7.742172207011901","18","24","29","67","68","11","10"
"11","Pink","16","3.741901134785786","19","29","21","23.494","66","10","0"
"11","Red","16","52.07860621461671","25","38","25","1400","69","11","10"
"11","Yellow","19","8.159406637467931","17","22","27","1380","61","9","0"
"11","Blue","24","71.60907876372856","28","40","33","331.994","92","13","10"
"11","Green","13","8.697382285217495","16","32","14","213","59","8","0"
"12","Purple","19","55.909976638122345","23","37","28","447","77","10","0"
"12","White","26","8.056535444727135","18","28","32","67","75","11","10"
"12","Pink","19","3.8171133475949808","19","31","23","23.494","72","10","0"
"12","Red","18","54.73513852676248","25","43","29","1400","79","11","10"
"12","Yellow","19","8.323410710881037","17","24","30","1380","66","9","0"
"12","Blue","26","72.25284438181448","28","39","32","331.98800000000006","95","13","10"
"12","Green","14","9.041480351617787","16","36","14","213","65","8","0"
"13","Purple","19","57.540859474661055","24","39","29","447","83","10","0"
"13","White","26","8.300656525237814","18","31","34","67","80","11","10"
"13","Pink","21","3.9327756991404565","19","32","23","23.488","77","10","0"
"13","Red","20","56.388139710270714","26","45","31","1400","86","11","10"
"13","Yellow","21","8.737526995368","19","27","32","1380","75","9","0"
"13","Blue","26","77.44964180333274","30","44","35","331.98800000000006","105","13","10"
"13","Green","14","9.40860071022968","16","40","17","213","72","8","0"
"14","Purple","25","59.80564468723992","26","41","31","447","93","10","0"
"14","White","27","8.723218212981225","19","35","34","67","86","11","10"
"14","Pink","27","4.211012736510305","22","36","26","23.488","91","10","0"
"14","Red","22","58.091061529520886","27","47","33","1400","92","11","10"
"14","Yellow","23","9.181428316840677","21","30","35","1380","84","9","0"
"14","Blue","26","84.67232289909184","34","49","39","331.98800000000006","118","13","10"
"14","Green","16","10.08630458190598","17","46","19","213","82","8","0"
"15","Purple","31","59.74583904255268","26","41","33","447","99","10","0"
"15","White","29","9.075636228785667","21","37","35","67","92","11","10"
"15","Pink","33","4.295232991240511","23","35","26","23.482","97","10","0"
"15","Red","22","59.252882760111305","28","48","34","1400","95","11","10"
"15","Yellow","25","9.5428056628202","23","32","36","1380","91","9","0"
"15","Blue","26","84.67232289909184","34","49","39","331.98800000000006","118","13","10"
"15","Green","16","10.08630458190598","17","46","19","213","82","8","0"
