"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"8","Pink","14","3.099143327500476","13","17","11","23.494","39","10","0"
"8","Red","13","39.21362562800396","16","19","10","1400","30","10","10"
"8","Yellow","13","6.887454486793607","10","14","9","1380","27","8","10"
"8","Blue","23","50.66499469075998","15","20","22","331.98800000000006","51","12","10"
"8","Green","19","7.9850348947452545","15","25","18","213","55","6","0"
"9","Purple","14","48.86071701252951","17","30","15","447","53","13","0"
"9","White","18","7.368578006462465","15","22","17","66.994","48","11","0"
"9","Pink","16","3.157965067856435","14","16","10","23.488","42","12","0"
"9","Red","13","39.95790024242348","17","20","10","1400","33","10","10"
"9","Yellow","13","6.949372702629882","10","15","10","1380","31","8","10"
"9","Blue","27","52.2001946948847","15","23","25","331.98800000000006","58","13","10"
"9","Green","19","8.300136333274175","16","28","19","213","60","7","0"
"10","Purple","17","50.341245598726175","17","33","20","447","63","16","0"
"10","White","20","7.591853288636284","15","25","20","66.994","54","12","0"
"10","Pink","18","3.282904921938277","14","20","12","23.488","49","14","0"
"10","Red","13","41.57627511804212","18","23","11","1400","39","10","10"
"10","Yellow","13","7.152785699247377","10","18","10","1380","35","8","10"
"10","Blue","29","54.862929241500524","15","26","26","331.9820000000001","65","14","10"
"10","Green","19","8.986977209916157","17","35","21","213","70","8","0"
"11","Purple","21","54.45250453004819","18","40","23","447","79","20","0"
"11","White","20","7.821894035135253","15","28","23","66.994","60","13","0"
"11","Pink","21","3.345542419558367","14","20","11","23.482","48","15","10"
"11","Red","13","45.41253049375443","21","29","13","1400","52","10","10"
"11","Yellow","13","7.361431027537283","11","20","11","1380","40","8","10"
"11","Blue","31","58.808954227209306","17","29","28","331.9760000000001","75","15","10"
"11","Green","19","9.720923894794971","18","42","22","213","79","9","0"
"12","Purple","23","54.45250453004819","18","40","28","447","85","24","0"
"12","White","22","7.970353583922121","16","27","24","66.988","66","14","0"
"12","Pink","23","3.477562535056685","15","21","9","23.476","52","16","10"
"12","Red","13","46.27446032252589","22","30","12","1400","55","10","10"
"12","Yellow","13","7.501150988439941","12","21","11","1380","43","8","10"
"12","Blue","37","59.3970437694814","17","28","30","331.97000000000014","81","16","10"
"12","Green","19","9.808315000609179","18","43","22","213","80","10","0"
"13","Purple","25","56.102469869813184","18","43","34","447","94","29","0"
"13","White","22","8.376100533225916","17","31","26","66.988","72","15","0"
"13","Pink","25","3.5793532212740056","15","22","10","23.47","58","19","10"
"13","Red","13","48.09580457103639","24","32","12","1400","60","10","10"
"13","Yellow","15","7.7199580625425375","13","23","11","1380","49","8","10"
"13","Blue","37","61.80880192866787","17","32","32","331.97000000000014","85","18","10"
"13","Green","19","10.401312292572115","18","49","23","213","87","11","0"
"14","Purple","27","57.17289938468224","18","45","38","447","102","33","0"
"14","White","22","8.716203803038027","17","35","29","66.988","78","16","0"
"14","Pink","26","3.611531606733259","15","21","12","23.464","63","20","0"
"14","Red","14","49.00866294179466","25","33","11","1400","63","10","10"
"14","Yellow","15","7.789360485524795","13","24","11","1380","51","8","10"
"14","Blue","37","64.31218202438278","18","35","33","331.97000000000014","89","19","10"
"14","Green","19","10.401312292572115","18","49","24","213","87","12","0"
"15","Purple","27","60.02920255481049","18","50","41","447","111","37","0"
"15","White","22","9.07011662941862","17","39","31","66.988","83","17","0"
"15","Pink","26","3.684123392028597","15","23","13","23.464","65","21","0"
"15","Red","16","49.498749571212606","25","34","14","1400","68","10","10"
"15","Yellow","15","7.93798070465256","13","26","10","1380","53","8","10"
"15","Blue","37","66.26090545190361","18","38","34","331.97000000000014","92","20","10"
"15","Green","19","10.716482456349341","18","52","26","213","91","13","0"
