"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"8","Red","24","34.683400000000006","10","-4","4","1399.9579999999994","39","10","10"
"8","Yellow","9","7.068888574340108","9","7","24","1379.994","36","8","10"
"8","Blue","14","45.479981636379364","10","6","22","331.98800000000006","46","10","10"
"8","Green","6","7.342687474512202","8","6","35","213","41","6","0"
"9","Purple","8","40.715412131615814","10","8","16","446.994","18","10","0"
"9","White","4","6.304824000000001","12","10","15","67","17","10","10"
"9","Pink","4","3.078286054552819","11","9","23","23.5","33","8","0"
"9","Red","26","35.03023400000001","10","-6","4","1399.9519999999993","45","10","10"
"9","Yellow","11","7.139577460083509","9","5","25","1379.9879999999998","41","8","10"
"9","Blue","16","45.93478145274316","10","4","22","331.9820000000001","52","10","10"
"9","Green","6","7.794410713760269","8","6","42","213","49","6","0"
"10","Purple","10","41.94912983461591","10","6","17","446.98800000000006","21","10","0"
"10","White","4","6.304824000000001","12","10","15","67","17","10","10"
"10","Pink","4","3.137019444645081","11","9","24","23.5","35","8","0"
"10","Red","28","35.380536340000006","10","-8","4","1399.9459999999992","51","10","10"
"10","Yellow","11","7.210973234684344","9","5","28","1379.9879999999998","46","8","10"
"10","Blue","18","46.39412926727059","10","2","22","331.9760000000001","58","10","10"
"10","Green","6","8.273924034716849","8","6","50","213","59","6","0"
"11","Purple","10","42.79230734429169","10","6","19","446.98800000000006","23","10","0"
"11","White","6","6.430920480000001","13","9","13","66.994","19","10","10"
"11","Pink","4","3.2640750061920967","12","10","28","23.5","43","8","0"
"11","Red","30","35.734341703400005","10","-10","4","1399.9399999999991","58","10","10"
"11","Yellow","11","7.3559137967015","9","5","32","1379.9879999999998","52","8","10"
"11","Blue","20","46.39412926727059","10","0","21","331.97000000000014","64","10","10"
"11","Green","6","8.69597731425135","8","6","57","213","68","6","0"
"12","Purple","10","44.088957049131075","10","6","22","446.98800000000006","26","10","0"
"12","White","8","6.495229684800001","13","7","12","66.988","20","10","10"
"12","Pink","4","3.3296829138165576","12","10","31","23.5","47","8","0"
"12","Red","32","36.09168512043401","10","-12","4","1399.933999999999","65","10","10"
"12","Yellow","11","7.5037676640152","9","5","36","1379.9879999999998","58","8","10"
"12","Blue","22","46.8580705599433","10","-2","21","331.96400000000017","70","10","10"
"12","Green","8","9.230955148246972","8","4","63","212.994","78","6","0"
"13","Purple","10","44.97514508581861","10","6","24","446.98800000000006","28","10","0"
"13","White","10","6.560181981648001","13","5","11","66.982","21","10","10"
"13","Pink","4","3.326353230902741","12","10","32","23.5","51","8","0"
"13","Red","34","36.81712799135474","10","-14","5","1399.927999999999","72","10","10"
"13","Yellow","13","7.578805340655352","9","3","37","1379.9819999999997","63","8","10"
"13","Blue","24","47.326651265542736","10","-4","21","331.9580000000002","77","10","10"
"13","Green","10","9.701826632829903","8","2","67","212.988","85","6","0"
"14","Purple","10","45.87914550204356","10","6","26","446.98800000000006","30","10","0"
"14","White","12","6.625783801464482","13","3","10","66.976","22","10","10"
"14","Pink","6","3.326353230902741","12","10","35","23.5","57","8","0"
"14","Red","36","37.55715226398097","10","-16","6","1399.921999999999","79","10","10"
"14","Yellow","13","7.578805340655352","9","3","39","1379.9819999999997","67","8","10"
"14","Blue","26","47.799917778198164","10","-6","21","331.9520000000002","84","10","10"
"14","Green","12","10.095759698447594","8","0","70","212.982","91","6","0"
"15","Purple","12","47.26932948990099","10","4","29","446.9820000000001","37","10","0"
"15","White","12","6.625783801464482","13","3","10","66.976","22","10","10"
"15","Pink","6","3.4237179150921726","12","10","39","23.5","64","8","0"
"15","Red","38","37.55715226398097","10","-18","5","1399.9159999999988","86","10","10"
"15","Yellow","13","7.578805340655352","9","3","41","1379.9819999999997","71","8","10"
"15","Blue","28","48.277916955980146","10","-8","21","331.94600000000025","92","10","10"
"15","Green","14","10.610744906462967","8","-2","75","212.976","100","6","0"
