"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"7","Blue","18","53.862143790723835","10","32","16","331.98900000000003","44","19","10"
"7","Green","12","7.342687474512202","8","23","11","213","32","8","0"
"8","Purple","17","39.126710776","10","11","26","446.99300000000005","32","21","0"
"8","White","13","7.174774419457725","13","20","27","66.993","46","19","10"
"8","Pink","9","3.2000735354824474","11","24","19","23.5","44","11","0"
"8","Red","24","37.51591708063064","11","12","10","1399.9769999999996","31","15","10"
"8","Yellow","12","7.3559137967015","9","18","13","1379.9889999999998","32","14","10"
"8","Blue","20","56.609654443982066","10","36","17","331.98800000000006","50","20","10"
"8","Green","14","7.490275492749897","8","25","12","213","37","8","0"
"9","Purple","17","39.517977883760004","10","11","27","446.98800000000006","35","23","0"
"9","White","14","7.391452606925348","14","22","29","66.993","51","21","10"
"9","Pink","10","3.2967157562540175","12","26","19","23.5","48","11","0"
"9","Red","27","37.89107625143695","11","11","9","1399.9709999999995","35","15","10"
"9","Yellow","12","7.5037676640152","9","19","12","1379.9839999999997","36","14","10"
"9","Blue","25","58.324983583289175","10","37","17","331.9860000000001","54","20","10"
"9","Green","15","7.717238330455712","8","28","12","213","41","8","0"
"10","Purple","18","40.31228923922358","10","13","32","446.98800000000006","41","26","0"
"10","White","14","7.922307324470935","17","26","33","66.993","62","22","10"
"10","Pink","10","3.4645417311919555","13","30","23","23.5","56","12","0"
"10","Red","29","39.81999802799037","12","13","11","1399.9649999999995","44","16","10"
"10","Yellow","14","7.807685261943143","10","21","13","1379.9829999999997","42","14","10"
"10","Blue","28","62.532276810705326","10","43","18","331.9810000000001","67","23","10"
"10","Green","16","7.872354820897871","8","30","14","213","45","9","0"
"11","Purple","19","41.94501757799061","11","16","36","446.98800000000006","49","28","0"
"11","White","14","8.0815457016928","17","28","36","66.993","67","23","10"
"11","Pink","10","3.569520810188803","13","33","26","23.5","62","12","0"
"11","Red","30","40.21819800827028","12","14","12","1399.9649999999995","47","16","10"
"11","Yellow","15","8.123912130422363","11","24","17","1379.9829999999997","50","16","10"
"11","Blue","29","65.07133800364998","10","47","20","331.9810000000001","72","25","10"
"11","Green","17","8.03058915279792","8","32","15","213","49","10","0"
"12","Purple","19","43.64387467993439","12","19","41","446.98800000000006","56","31","0"
"12","White","14","8.243984770296827","17","30","41","66.993","72","28","10"
"12","Pink","11","3.71409354204307","14","36","29","23.5","68","14","0"
"12","Red","31","40.21819800827028","12","14","16","1399.9649999999995","52","18","10"
"12","Yellow","17","8.278915561479609","11","25","18","1379.9779999999996","58","16","10"
"12","Blue","34","69.07453651744311","10","52","25","331.98000000000013","84","31","10"
"12","Green","18","8.192003994769157","8","34","17","213","52","12","0"
"13","Purple","20","44.52111656100108","12","21","42","446.98800000000006","59","32","0"
"13","White","16","8.49378575282159","17","32","42","66.99199999999999","76","29","10"
"13","Pink","11","3.8266342904605173","14","39","29","23.5","71","14","0"
"13","Red","34","40.21819800827028","12","13","17","1399.9639999999995","54","19","10"
"13","Yellow","19","8.278915561479609","11","24","21","1379.9769999999996","59","19","10"
"13","Blue","36","73.32401240669049","10","55","22","331.96500000000015","93","34","10"
"13","Green","19","8.524632206892804","8","38","18","213","58","13","0"
"14","Purple","20","45.4159910038772","12","23","44","446.98800000000006","62","34","0"
"14","White","16","8.751155954917836","17","35","45","66.99199999999999","81","31","10"
"14","Pink","12","3.9820109874567193","14","43","30","23.5","76","15","0"
"14","Red","34","41.02658378823651","12","15","19","1399.9639999999995","58","20","10"
"14","Yellow","19","8.44532176426535","11","26","23","1379.9769999999996","64","19","10"
"14","Blue","37","76.30126133969188","10","59","25","331.96500000000015","102","34","10"
"14","Green","20","8.782937087393863","8","41","18","213","62","13","0"
"15","Purple","21","45.4159910038772","12","23","45","446.98800000000006","63","35","0"
"15","White","17","9.106487978822878","17","39","46","66.99199999999999","87","32","10"
"15","Pink","15","4.143696601411523","14","46","30","23.499","81","15","0"
"15","Red","37","41.85121812238006","12","14","15","1399.9529999999993","61","20","10"
"15","Yellow","20","8.529774981908004","11","27","23","1379.9769999999996","67","19","10"
"15","Blue","37","80.99532642835598","10","65","26","331.96500000000015","110","34","10"
"15","Green","20","9.049068864078984","8","44","18","213","65","13","0"
