"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"8","White","12","7.03409256809581","12","20","21","67","40","10","10"
"8","Pink","9","3.2356267676314574","10","23","19","23.5","41","12","0"
"8","Red","21","37.144472357060046","11","14","16","1399.997","26","12","10"
"8","Yellow","15","8.366793213962707","15","25","16","1379.9899999999998","49","11","10"
"8","Blue","14","52.257569930962205","14","24","21","331.995","45","17","10"
"8","Green","12","8.355024954570952","10","34","14","213","48","10","0"
"9","Purple","11","53.1744963269643","17","38","29","447","59","15","10"
"9","White","14","7.175477828714536","12","22","23","67","46","11","10"
"9","Pink","9","3.267983035307772","10","24","20","23.5","43","12","0"
"9","Red","21","37.51591708063064","11","15","17","1399.997","28","12","10"
"9","Yellow","18","8.61947036902438","16","27","17","1379.9899999999998","56","12","10"
"9","Blue","15","54.37943682301469","14","28","22","331.995","51","17","10"
"9","Green","13","8.522960956157828","10","36","15","213","52","11","0"
"10","Purple","11","55.881451474971","18","42","30","447","65","15","10"
"10","White","15","7.392177259141715","13","24","23","67","50","11","10"
"10","Pink","10","3.4686897761763045","11","29","21","23.5","52","12","0"
"10","Red","21","38.64889777646569","12","17","20","1399.997","34","14","10"
"10","Yellow","19","9.517524767384","20","33","18","1379.9899999999998","67","13","10"
"10","Blue","15","56.58746001957075","14","32","22","331.995","55","17","10"
"10","Green","14","8.957717621531783","10","41","16","213","59","12","0"
"11","Purple","14","56.440265989720714","18","42","30","446.999","67","15","10"
"11","White","15","7.616167622270968","13","27","23","67","54","11","10"
"11","Pink","11","3.538410440677448","11","31","22","23.5","56","12","0"
"11","Red","24","39.035386754230345","12","17","18","1399.992","36","14","10"
"11","Yellow","22","10.002033591067715","21","37","19","1379.9899999999998","76","13","10"
"11","Blue","16","58.30211664562376","14","35","21","331.995","59","17","10"
"11","Green","15","9.413728331645453","11","45","16","213","65","12","0"
"12","Purple","14","58.72620964283638","19","45","33","446.999","74","16","10"
"12","White","17","7.846175884463552","14","29","24","67","60","11","10"
"12","Pink","12","3.755725775466716","12","36","23","23.5","64","12","0"
"12","Red","25","40.2142554342081","13","19","18","1399.992","40","14","10"
"12","Yellow","22","10.826522824371983","25","41","21","1379.9899999999998","86","13","10"
"12","Blue","18","59.473989190200804","14","37","23","331.995","64","18","10"
"12","Green","16","9.795963450960869","11","49","17","213","71","12","0"
"13","Purple","16","59.31347173926474","19","45","34","446.99800000000005","76","16","10"
"13","White","16","7.846175884463552","14","29","28","67","63","11","10"
"13","Pink","13","3.831215863553597","12","38","26","23.5","70","13","0"
"13","Red","25","41.843013207804404","14","21","16","1399.9869999999999","44","14","10"
"13","Yellow","25","11.265018651804699","26","44","23","1379.9899999999998","94","14","10"
"13","Blue","19","60.66941637292384","14","39","26","331.995","69","19","10"
"13","Green","17","10.092790939488436","11","52","18","213","76","13","0"
"14","Purple","16","61.72183653890057","19","48","34","446.99300000000005","82","16","10"
"14","White","16","8.00388401974127","14","31","30","67","67","11","10"
"14","Pink","13","3.9473055354351345","12","41","28","23.5","75","14","0"
"14","Red","28","41.843013207804404","14","19","15","1399.9809999999998","46","15","10"
"14","Yellow","28","11.491445526705974","26","45","26","1379.9889999999998","99","17","10"
"14","Blue","19","62.5077603584398","14","41","30","331.995","75","20","10"
"14","Green","18","10.713700958070174","11","57","19","213","83","13","0"
"15","Purple","16","64.86391130602311","20","52","38","446.99300000000005","90","17","10"
"15","White","16","8.083922859938681","14","32","32","67","70","11","10"
"15","Pink","13","4.026646376697381","12","43","29","23.5","78","14","0"
"15","Red","29","42.26144333988245","14","20","15","1399.9809999999998","49","15","10"
"15","Yellow","31","11.95687205342862","27","48","27","1379.9889999999998","106","18","10"
"15","Blue","19","64.40180800506089","14","44","31","331.995","78","21","10"
"15","Green","18","11.37280945450473","11","63","23","213","93","16","0"
