"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"8","Pink","12","3.035039882534041","13","17","16","23.5","43","8","0"
"8","Red","21","37.10005300791123","13","16","24","1400","43","10","10"
"8","Yellow","19","8.449632750734612","16","28","30","1380","65","11","10"
"8","Blue","14","50.92128941334924","14","26","31","332","56","14","10"
"8","Green","10","8.145534096129635","15","27","17","213","52","7","0"
"9","Purple","10","56.36171983790049","22","39","38","447","83","20","0"
"9","White","9","7.013011385635134","12","22","27","67","44","16","10"
"9","Pink","14","3.157655493788416","15","19","19","23.5","51","8","0"
"9","Red","21","38.560296254281404","15","18","25","1400","50","10","10"
"9","Yellow","19","9.047429564812129","19","32","30","1380","73","11","10"
"9","Blue","14","53.994627241142744","15","31","35","332","66","15","10"
"9","Green","10","8.383137696606918","16","29","20","213","59","8","0"
"10","Purple","10","58.06384377700508","23","41","42","447","90","20","0"
"10","White","9","7.218287130987633","12","25","29","67","50","16","10"
"10","Pink","14","3.4486752079087903","19","24","21","23.5","63","8","0"
"10","Red","21","40.08194330779914","16","21","25","1400","55","10","10"
"10","Yellow","19","9.784394657904064","22","37","30","1380","82","11","10"
"10","Blue","14","55.57508772273543","15","34","38","332","73","15","10"
"10","Green","10","8.542249650088518","17","30","21","213","63","8","0"
"11","Purple","10","61.01371929625205","25","44","45","447","98","20","0"
"11","White","9","7.356011327618165","12","27","30","67","54","16","10"
"11","Pink","14","3.6561019583144367","22","27","20","23.5","69","8","0"
"11","Red","21","42.91767105103803","19","25","25","1400","63","10","10"
"11","Yellow","19","10.687203687763178","25","43","32","1380","94","11","10"
"11","Blue","16","58.34584557511354","16","38","41","332","83","15","10"
"11","Green","10","9.056926409922408","19","34","22","213","71","8","0"
"12","Purple","10","65.3303337677092","28","48","46","447","107","20","0"
"12","White","9","7.806258068959019","15","30","32","67","62","16","10"
"12","Pink","14","3.800377218430258","23","30","22","23.5","76","8","0"
"12","Red","21","46.920022051724004","23","30","28","1400","76","10","10"
"12","Yellow","19","11.107847750032061","27","45","33","1380","100","11","10"
"12","Blue","16","58.870374726833816","16","39","43","332","87","15","10"
"12","Green","10","9.330445587502064","20","36","24","213","77","8","0"
"13","Purple","10","67.96967925192466","30","50","47","447","112","20","0"
"13","White","9","7.806258068959019","15","30","36","67","67","16","10"
"13","Pink","14","4.109536870838896","27","34","22","23.5","85","8","0"
"13","Red","23","48.76677535167104","25","32","28","1400","83","10","10"
"13","Yellow","19","11.31867470032767","28","46","34","1380","104","11","10"
"13","Blue","16","62.41123891049075","19","42","43","332","94","15","10"
"13","Green","12","9.697688193647911","22","38","24","213","83","8","0"
"14","Purple","10","70.02236356533278","31","52","47","447","115","20","0"
"14","White","11","8.121630894944964","17","32","39","67","76","16","10"
"14","Pink","14","4.271286598260367","29","36","22","23.5","90","8","0"
"14","Red","23","49.742110858704464","26","33","30","1400","88","10","10"
"14","Yellow","19","11.881814941153314","30","49","35","1380","111","11","10"
"14","Blue","16","63.59580422501187","20","43","44","332","98","15","10"
"14","Green","12","9.881750315563348","23","39","25","213","87","8","0"
"15","Purple","10","71.42281083663944","32","53","47","447","117","20","0"
"15","White","13","8.366904147972301","18","34","41","67","83","16","10"
"15","Pink","14","4.271286598260367","29","36","22","23.5","90","8","0"
"15","Red","23","49.742110858704464","26","33","30","1400","89","10","10"
"15","Yellow","19","12.11945123997638","31","50","35","1380","113","11","10"
"15","Blue","16","65.51639751260723","21","45","44","332","101","15","10"
"15","Green","12","10.28097302831211","25","41","25","213","91","8","0"
