"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"7","Yellow","13","7.422771113053623","8","14","21","1379.9819999999997","28","23","10"
"7","Blue","21","53.64175917703123","11","26","9","331.9810000000001","44","19","10"
"7","Green","17","8.678594055600161","8","29","9","212.987","45","8","0"
"8","Purple","16","47.92615004039062","11","27","22","446.9820000000001","52","30","0"
"8","White","20","7.176181306933037","11","14","25","66.976","49","22","10"
"8","Pink","10","3.076112330048063","8","16","4","23.482","28","9","0"
"8","Red","22","37.47465332343366","11","7","-2","1399.9599999999994","18","11","20"
"8","Yellow","14","7.571968812426001","8","16","24","1379.9819999999997","32","26","10"
"8","Blue","21","54.686687160100625","11","30","10","331.98000000000013","50","20","10"
"8","Green","21","9.20328996643672","8","33","6","212.981","53","8","0"
"9","Purple","19","51.32690437948993","12","30","26","446.9760000000001","65","34","0"
"9","White","21","7.542238674926375","11","17","28","66.976","57","23","10"
"9","Pink","10","3.229791949142925","8","19","8","23.482","38","9","0"
"9","Red","19","39.780099639611564","11","10","8","1399.9599999999994","34","11","20"
"9","Yellow","14","7.9582153209034905","8","20","30","1379.9819999999997","42","30","10"
"9","Blue","22","58.6257829681792","12","36","12","331.98000000000013","60","22","10"
"9","Green","22","9.867172528708547","8","39","9","212.981","61","9","0"
"10","Purple","22","53.3575715356656","12","32","27","446.97000000000014","73","38","0"
"10","White","23","7.926191569995625","12","19","28","66.97","62","25","10"
"10","Pink","10","3.3276578749939048","8","22","8","23.482","41","9","0"
"10","Red","21","40.53909996272539","11","10","4","1399.9539999999993","36","12","20"
"10","Yellow","14","8.11817544885365","8","22","35","1379.9819999999997","47","34","10"
"10","Blue","22","63.477098964792795","13","43","13","331.98000000000013","70","23","10"
"10","Green","24","10.674049204362928","8","47","8","212.981","71","9","0"
"11","Purple","24","53.891147251022254","12","33","35","446.97000000000014","82","42","0"
"11","White","26","8.00545348569558","12","20","32","66.97","69","27","10"
"11","Pink","10","3.394543798281282","8","24","9","23.482","44","9","0"
"11","Red","21","40.49856086276266","11","9","-1","1399.9489999999992","35","11","20"
"11","Yellow","16","8.273069424600234","8","22","39","1379.9759999999997","55","39","10"
"11","Blue","25","66.71506896318954","13","47","16","331.97900000000016","77","27","10"
"11","Green","26","10.986486085735025","8","48","5","212.975","74","9","0"
"12","Purple","25","56.64013737224338","12","38","38","446.97000000000014","89","45","0"
"12","White","30","8.3305069990833","12","23","37","66.97","79","29","10"
"12","Pink","12","3.4974018699130034","8","27","11","23.482","51","10","0"
"12","Red","22","41.27126935416808","11","10","-6","1399.943999999999","36","10","20"
"12","Yellow","20","8.608989218247396","8","23","47","1379.9749999999997","67","44","10"
"12","Blue","26","70.81939005316107","13","52","20","331.97900000000016","85","30","10"
"12","Green","28","11.89679012922777","8","56","6","212.975","85","10","0"
"13","Purple","27","60.124647153445125","12","44","45","446.97000000000014","102","49","0"
"13","White","34","8.582929691662525","12","25","46","66.97","93","32","10"
"13","Pink","12","3.5676996474982547","8","28","13","23.482","55","10","0"
"13","Red","24","42.47930825678186","11","10","-12","1399.9329999999989","40","10","20"
"13","Yellow","20","9.048134189580557","8","28","55","1379.9749999999997","79","49","10"
"13","Blue","29","75.17620959470251","13","57","21","331.9780000000002","92","31","10"
"13","Green","29","12.503645989748863","8","61","7","212.975","91","11","0"
"14","Purple","28","62.56594892771009","12","47","49","446.96500000000015","111","54","0"
"14","White","41","8.84300104424959","12","26","50","66.96799999999999","102","36","10"
"14","Pink","13","3.6394104104129696","8","29","17","23.482","61","11","0"
"14","Red","26","43.333142352743174","11","9","-16","1399.9219999999987","45","10","20"
"14","Yellow","20","9.509679967902585","8","33","59","1379.9749999999997","86","53","10"
"14","Blue","30","80.59907194388676","13","63","24","331.9780000000002","101","33","10"
"14","Green","31","13.405600895840802","8","68","7","212.975","100","11","0"
"15","Purple","29","63.75970097665591","12","49","51","446.96500000000015","115","56","0"
"15","White","42","8.931431054692085","12","27","51","66.96799999999999","106","37","10"
"15","Pink","15","3.749688185258893","8","32","19","23.482","69","11","0"
"15","Red","26","44.60153371927448","11","11","-16","1399.9219999999987","50","9","20"
"15","Yellow","22","9.691123710722168","8","34","61","1379.9749999999997","90","55","10"
"15","Blue","32","86.41311437805727","13","70","26","331.9780000000002","112","35","10"
"15","Green","32","14.23031548184983","8","72","9","212.975","107","13","0"
