"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"7","Green","15","7.64083003015417","8","24","14","213","37","9","0"
"8","Purple","12","57.67756503859592","10","41","39","447","69","18","10"
"8","White","20","6.562111636106167","10","13","19","66.99699999999999","35","13","10"
"8","Pink","13","3.704051613350349","11","24","8","23.482","49","8","0"
"8","Red","27","38.801759184383855","12","7","-13","1399.9559999999992","31","7","10"
"8","Yellow","11","8.329941116640464","9","31","21","1380","48","18","10"
"8","Blue","33","64.02891474020838","12","34","7","331.96900000000016","80","11","10"
"8","Green","16","7.872354820897871","8","26","15","213","41","9","0"
"9","Purple","15","60.55908082033985","10","46","37","447","76","18","10"
"9","White","21","6.627732752467228","10","14","21","66.99699999999999","39","13","10"
"9","Pink","15","3.889102476248616","11","28","8","23.482","56","8","0"
"9","Red","28","39.93751379814045","12","7","-12","1399.950999999999","33","7","20"
"9","Yellow","14","8.659501958910905","9","33","23","1379.999","50","18","20"
"9","Blue","35","67.9679832178446","12","40","9","331.96900000000016","90","11","10"
"9","Green","18","8.03058915279792","8","28","15","213","45","9","0"
"10","Purple","17","62.39408152827698","10","49","39","447","78","19","20"
"10","White","23","6.754189230611028","10","14","18","66.99099999999999","41","13","10"
"10","Pink","16","3.963306162585192","11","30","7","23.482","59","8","0"
"10","Red","31","39.89757628434231","12","5","-14","1399.944999999999","36","7","20"
"10","Yellow","15","8.833557948285016","9","35","25","1379.999","54","19","20"
"10","Blue","39","69.95745359625118","12","41","7","331.9630000000002","97","11","10"
"10","Green","19","8.183811990774387","8","30","14","213","48","9","0"
"11","Purple","18","64.92753143859196","10","53","42","447","85","21","20"
"11","White","24","6.8899484341463095","10","16","19","66.99099999999999","45","13","10"
"11","Pink","16","4.0389256478367015","11","32","6","23.482","61","8","0"
"11","Red","31","40.29655204718573","12","6","-13","1399.944999999999","37","8","20"
"11","Yellow","16","9.011112463045544","9","37","26","1379.999","58","20","20"
"11","Blue","41","72.79800674164792","12","45","9","331.9630000000002","105","11","10"
"11","Green","21","8.431789677906842","8","33","14","213","53","9","0"
"12","Purple","23","68.17124858207372","10","57","42","446.995","89","20","40"
"12","White","27","6.9588479184877725","10","16","21","66.98999999999998","50","14","10"
"12","Pink","16","4.287400961957857","11","38","7","23.482","68","8","0"
"12","Red","32","41.47606029289673","12","8","-17","1399.939999999999","40","7","20"
"12","Yellow","18","9.461298991480989","9","40","24","1379.993","64","20","20"
"12","Blue","45","75.75389773536587","12","48","9","331.9620000000002","111","12","10"
"12","Green","22","8.774154150306469","8","37","14","213","58","9","0"
"13","Purple","26","73.0888056021161","10","63","44","446.995","99","21","40"
"13","White","27","6.9588479184877725","10","16","21","66.98999999999998","50","14","10"
"13","Pink","16","4.412896185007636","11","41","6","23.482","71","8","0"
"13","Red","35","43.59175620638801","12","11","-12","1399.939999999999","46","7","30"
"13","Yellow","18","9.845465670344073","9","44","27","1379.993","71","21","20"
"13","Blue","47","77.27655107984673","12","50","11","331.9620000000002","118","12","10"
"13","Green","23","9.040019795214905","8","39","15","213","62","9","0"
"14","Purple","30","77.58523993000549","10","69","47","446.995","111","21","40"
"14","White","32","7.162538261296605","10","17","20","66.98399999999998","59","14","10"
"14","Pink","19","4.592077465832648","11","45","7","23.482","79","8","0"
"14","Red","38","44.91263001119778","12","14","-13","1399.939999999999","51","7","30"
"14","Yellow","20","10.24523105687738","9","48","27","1379.993","77","21","20"
"14","Blue","48","81.21843182198491","12","55","12","331.9620000000002","125","12","10"
"14","Green","23","9.313941435029712","8","42","15","213","65","9","0"
"15","Purple","34","82.27593727933922","10","71","48","446.98900000000003","120","22","40"
"15","White","34","7.234163643909572","10","18","20","66.98399999999998","62","14","10"
"15","Pink","22","4.637998240490974","11","46","7","23.482","84","8","0"
"15","Red","43","47.58035812548868","12","14","-18","1399.9289999999987","58","6","30"
"15","Yellow","20","10.757072965568396","9","52","28","1379.993","83","22","20"
"15","Blue","52","85.36138809826778","12","58","14","331.96100000000024","133","13","10"
"15","Green","25","9.692124806197073","8","45","17","213","72","9","0"
