day,nation_name,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
12,Yellow,30,10.82290287054099,8,51,24,1379.9869999999999,114,8,20
12,Blue,27,60.6325185881549,10,45,30,332.0,92,22,10
12,Green,21,10.185521997548648,9,27,18,212.97,68,6,0
13,Purple,24,71.33452388632301,14,50,14,446.9760000000001,87,13,10
13,White,22,8.243984770296827,17,32,26,67.0,71,25,10
13,Pink,35,3.41720889061745,11,10,-9,23.441,75,11,0
13,Red,34,40.22214096885932,11,10,-3,1399.9639999999995,73,10,10
13,Yellow,32,11.488729485076666,8,57,26,1379.9869999999999,128,8,20
13,Blue,29,64.36264026301612,10,48,32,331.994,104,23,10
13,Green,24,10.390250989699377,9,27,16,212.964,72,6,0
14,Purple,24,74.89832822210037,14,54,16,446.9760000000001,97,13,10
14,White,26,8.401279175315613,17,32,25,66.994,76,27,10
14,Pink,37,3.5207537372120496,11,11,-8,23.435,87,11,0
14,Red,36,40.98957539633106,11,9,-5,1399.9579999999994,81,10,10
14,Yellow,34,12.074770151695775,8,62,28,1379.9869999999999,142,8,20
14,Blue,33,68.32223958507487,10,54,34,331.994,118,25,10
14,Green,29,11.128615647918227,9,30,15,212.958,82,6,0
15,Purple,25,77.86156118952361,14,57,17,446.9760000000001,104,13,10
15,White,28,8.392877896140298,17,32,26,66.994,83,29,10
15,Pink,37,3.663710457165345,11,15,-8,23.435,94,11,0
15,Red,37,42.189368919894875,11,11,-8,1399.9579999999994,86,10,10
15,Yellow,35,12.67801407729768,8,67,30,1379.9869999999999,155,9,20
15,Blue,35,71.80736044925375,10,59,35,331.994,127,26,10
15,Green,33,11.684590602772518,9,31,14,212.952,89,6,0
