"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"7","Blue","18","59.36211631785893","23","21","12","331.9710000000001","53","19","10"
"7","Green","12","7.125342927522467","10","16","15","212.998","29","12","0"
"8","Purple","9","53.2225061582547","18","35","20","446.994","53","22","0"
"8","White","9","7.691575222491472","14","24","17","66.994","41","16","10"
"8","Pink","11","3.334323187044808","8","22","13","23.491999999999997","34","10","0"
"8","Red","26","35.69860736169661","10","5","5","1399.9709999999995","22","14","10"
"8","Yellow","11","7.651592328322283","13","19","26","1379.9899999999998","34","27","10"
"8","Blue","18","63.00172876802416","25","24","14","331.9710000000001","60","20","10"
"8","Green","14","7.196596356797691","10","15","15","212.992","32","13","0"
"9","Purple","9","55.378124102676345","19","37","21","446.98900000000003","58","25","0"
"9","White","9","8.003099402152822","15","27","18","66.994","46","17","10"
"9","Pink","12","3.5391042806563036","9","26","14","23.491999999999997","41","10","0"
"9","Red","32","35.69860736169661","10","1","3","1399.9629999999995","22","14","10"
"9","Yellow","11","7.805389334121561","13","21","29","1379.9899999999998","38","29","10"
"9","Blue","20","64.90438097681849","26","23","15","331.96500000000015","63","22","10"
"9","Green","14","7.268562320365668","10","15","16","212.987","36","15","0"
"10","Purple","9","59.367024287349835","20","42","21","446.98400000000004","66","27","0"
"10","White","11","8.494618476915006","16","28","19","66.988","53","18","10"
"10","Pink","13","3.7196341673217064","9","29","16","23.491999999999997","47","10","0"
"10","Red","36","36.055593435313575","10","0","4","1399.9609999999996","24","15","10"
"10","Yellow","11","8.121523212932154","14","23","31","1379.9849999999997","43","33","10"
"10","Blue","20","68.20178314796478","28","26","17","331.96500000000015","69","24","10"
"10","Green","14","7.562953631465119","11","18","18","212.987","41","17","0"
"11","Purple","9","63.01929256224082","20","46","22","446.97900000000004","73","28","0"
"11","White","12","8.838667514467017","17","31","19","66.988","58","18","10"
"11","Pink","13","3.9093728925504583","9","34","16","23.491999999999997","52","10","0"
"11","Red","39","36.78031086336338","10","1","5","1399.9599999999996","28","16","10"
"11","Yellow","11","8.534129078241959","16","26","33","1379.9849999999997","50","34","10"
"11","Blue","20","70.96409176902367","29","29","19","331.96500000000015","73","26","10"
"11","Green","14","7.870039876346665","11","21","20","212.987","46","18","0"
"12","Purple","9","68.23417391006713","21","53","23","446.97900000000004","82","29","0"
"12","White","12","9.105595273403923","18","33","22","66.988","62","21","10"
"12","Pink","14","4.104279029162403","10","38","16","23.491999999999997","58","11","0"
"12","Red","39","37.89479106283416","10","4","5","1399.9599999999996","31","16","10"
"12","Yellow","11","8.879778374168914","17","28","37","1379.9849999999997","55","37","10"
"12","Blue","20","75.31504500212972","31","32","21","331.96500000000015","80","27","10"
"12","Green","15","8.108509954639846","11","24","21","212.987","51","19","0"
"13","Purple","9","73.1419278133102","23","58","25","446.97900000000004","90","31","0"
"13","White","13","9.760516673980984","20","37","24","66.988","71","22","10"
"13","Pink","15","4.313638508064357","10","42","17","23.491999999999997","64","11","0"
"13","Red","40","38.2737389734625","10","5","5","1399.9599999999996","33","16","10"
"13","Yellow","11","9.330906634690193","19","31","41","1379.9849999999997","62","40","10"
"13","Blue","20","83.99366819889654","35","39","22","331.96500000000015","91","28","10"
"13","Green","15","8.271491004728109","11","26","23","212.987","55","20","0"
"14","Purple","9","79.18669943028024","25","64","26","446.97900000000004","99","32","0"
"14","White","14","10.156832790616473","20","40","26","66.988","77","23","10"
"14","Pink","15","4.488789529182187","10","45","18","23.491999999999997","68","11","0"
"14","Red","43","38.2737389734625","10","4","6","1399.9589999999996","35","17","10"
"14","Yellow","11","9.424215701037095","19","31","47","1379.9849999999997","64","45","10"
"14","Blue","20","90.04375321024114","36","43","24","331.96000000000015","99","31","10"
"14","Green","15","8.606502933401607","12","29","24","212.987","60","21","0"
"15","Purple","9","84.89053727418195","26","70","27","446.97900000000004","107","33","0"
"15","White","14","10.673886880625043","21","42","27","66.983","83","25","10"
"15","Pink","16","4.812118166113208","11","51","18","23.491999999999997","76","11","0"
"15","Red","49","38.2737389734625","10","1","5","1399.9519999999995","37","17","10"
"15","Yellow","11","9.708827015208415","20","32","49","1379.9799999999996","69","48","10"
"15","Blue","24","92.77216897626467","36","42","26","331.9530000000002","103","34","10"
"15","Green","15","8.867288578786608","12","32","26","212.987","65","22","0"
