"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"8","Pink","6","2.900737701329823","8","7","45","23.5","37","30","0"
"8","Red","10","35.380536340000006","10","10","20","1400","27","10","10"
"8","Yellow","7","6.985593573275296","8","8","24","1380","31","11","10"
"8","Blue","21","44.361372486463466","10","0","6","331.97000000000014","43","10","10"
"8","Green","9","6.516262310620001","8","5","40","212.994","24","36","0"
"9","Purple","-1","39.913157662597605","10","10","44","447","37","24","0"
"9","White","20","6.243624060000001","10","-4","17","66.964","24","25","10"
"9","Pink","6","3.018519283961996","8","7","52","23.5","42","33","0"
"9","Red","11","35.734341703400005","10","10","21","1400","31","10","10"
"9","Yellow","7","7.197264044139112","8","8","28","1380","37","11","10"
"9","Blue","23","45.20778303736794","10","-2","7","331.96400000000017","51","10","10"
"9","Green","9","6.581424933726201","8","5","46","212.994","27","41","0"
"10","Purple","-2","40.31228923922358","10","10","49","447","41","26","0"
"10","White","22","6.306060300600001","10","-6","18","66.958","26","27","10"
"10","Pink","6","3.141083271153182","8","7","60","23.5","49","36","0"
"10","Red","11","36.09168512043401","10","10","23","1400","35","10","10"
"10","Yellow","7","7.334587122374882","8","8","30","1380","42","11","10"
"10","Blue","23","46.11645947641904","10","-2","11","331.96400000000017","60","10","10"
"10","Green","9","6.647239183063464","8","5","52","212.994","30","46","0"
"11","Purple","-3","40.715412131615814","10","10","54","447","45","28","0"
"11","White","24","6.369120903606001","10","-8","19","66.952","28","29","10"
"11","Pink","6","3.2362612353523947","8","7","67","23.5","55","39","0"
"11","Red","13","36.81712799135474","10","8","24","1399.994","39","10","10"
"11","Yellow","7","7.474530311211082","8","8","32","1380","46","11","10"
"11","Blue","25","46.53104644711205","10","-4","9","331.9580000000002","64","10","10"
"11","Green","9","6.780848690643039","8","5","59","212.994","34","51","0"
"12","Purple","-4","41.122566252931975","10","10","59","447","49","30","0"
"12","White","23","6.432812112642061","10","-8","23","66.952","30","30","10"
"12","Pink","6","3.334323187044808","8","7","74","23.5","61","42","0"
"12","Red","15","37.55715226398097","10","6","25","1399.9879999999998","44","10","10"
"12","Yellow","7","7.617143602095958","8","8","34","1380","51","11","10"
"12","Blue","27","46.99635691158317","10","-6","10","331.9520000000002","72","10","10"
"12","Green","9","6.917143749324964","8","5","65","212.994","38","55","0"
"13","Purple","-5","41.53379191546129","10","10","64","447","53","32","0"
"13","White","25","6.497140233768482","10","-10","24","66.946","32","32","10"
"13","Pink","6","3.4353565139354525","8","7","81","23.5","67","45","0"
"13","Red","17","38.31205102448698","10","4","26","1399.9819999999997","49","10","10"
"13","Yellow","7","7.770248188498087","8","8","37","1380","56","11","10"
"13","Blue","29","47.4188541602183","10","-8","10","331.94600000000025","80","10","10"
"13","Green","11","7.056178338686395","8","3","70","212.988","42","60","0"
"14","Purple","-6","41.94912983461591","10","10","69","447","57","34","0"
"14","White","27","6.562111636106167","10","-12","25","66.94","34","34","10"
"14","Pink","6","3.539451251664211","8","7","88","23.5","73","48","0"
"14","Red","19","39.08212325007917","10","2","27","1399.9759999999997","54","10","10"
"14","Yellow","7","7.918503746909812","8","8","39","1380","61","11","10"
"14","Blue","31","48.323601155709845","10","-10","11","331.9400000000003","89","10","10"
"14","Green","11","7.269987598526932","8","3","78","212.988","47","65","0"
"15","Purple","-7","42.79230734429169","10","10","75","447","62","36","0"
"15","White","27","6.562111636106167","10","-12","26","66.94","34","35","10"
"15","Pink","5","3.6467001640408885","8","7","96","23.5","78","51","0"
"15","Red","21","39.47294448257996","10","0","27","1399.9699999999996","58","10","10"
"15","Yellow","7","8.069588006550475","8","8","41","1380","66","11","10"
"15","Blue","31","48.80683716726694","10","-10","14","331.9400000000003","96","10","10"
"15","Green","11","7.342687474512202","8","3","83","212.988","50","69","0"
