"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"8","White","22","7.522735516541487","17","22","20","66.994","54","10","10"
"8","Pink","10","3.250082277292795","15","22","10","23.5","43","8","0"
"8","Red","24","40.19848900247032","17","18","25","1399.994","39","10","20"
"8","Yellow","22","7.759434577272264","12","24","20","1380","52","8","10"
"8","Blue","22","53.190954390193625","16","24","15","331.98800000000006","50","10","10"
"8","Green","18","7.905975143312134","15","20","9","212.988","44","7","0"
"9","Purple","26","47.048238094328575","17","26","22","447","60","11","0"
"9","White","22","7.818827377378353","19","24","19","66.994","58","10","10"
"9","Pink","10","3.34488652730497","16","24","10","23.5","47","8","0"
"9","Red","26","42.19849230471407","19","21","27","1399.994","44","10","30"
"9","Yellow","24","7.906708645548893","13","25","20","1380","56","8","10"
"9","Blue","26","55.89326763703303","18","27","18","331.98800000000006","60","10","10"
"9","Green","22","8.0560305515322","16","21","10","212.988","50","7","0"
"10","Purple","34","47.945913772344554","17","28","28","447","74","11","0"
"10","White","22","8.126573295421014","21","26","20","66.994","64","10","10"
"10","Pink","10","3.408372473593219","17","25","11","23.5","52","8","0"
"10","Red","28","42.620477227761214","19","22","31","1399.994","52","10","30"
"10","Yellow","28","7.977789956272377","13","26","21","1380","61","8","10"
"10","Blue","26","56.39574811308996","18","28","19","331.98800000000006","63","10","10"
"10","Green","22","8.45767292087972","17","25","11","212.988","57","7","0"
"11","Purple","34","50.33137621765911","19","31","28","447","81","11","0"
"11","White","24","8.280815656568105","22","27","21","66.994","69","10","10"
"11","Pink","10","3.4049641011196257","17","25","13","23.5","56","8","0"
"11","Red","28","44.298002163255006","21","24","33","1399.994","61","10","30"
"11","Yellow","30","8.30090640508132","14","29","22","1380","67","8","10"
"11","Blue","27","57.4717733475129","18","30","18","331.98800000000006","66","10","10"
"11","Green","22","9.056926409922406","19","30","13","212.988","67","7","0"
"12","Purple","36","52.31239905303569","21","33","29","447","89","11","0"
"12","White","26","8.616205252290426","23","28","19","66.988","73","10","10"
"12","Pink","10","3.5077940169734387","18","27","15","23.5","62","8","0"
"12","Red","28","44.298002163255006","21","24","34","1399.994","64","10","30"
"12","Yellow","32","8.71475733264946","15","33","22","1380","74","8","10"
"12","Blue","29","60.3311777513393","20","31","15","331.9820000000001","71","10","10"
"12","Green","22","9.508469556267043","20","34","14","212.988","74","7","0"
"13","Purple","38","53.83834127093293","22","35","30","447","96","11","0"
"13","White","26","8.867538236258687","24","30","18","66.988","76","10","10"
"13","Pink","10","3.5042862229564653","18","27","16","23.5","65","8","0"
"13","Red","28","44.298002163255006","21","24","34","1399.994","66","10","30"
"13","Yellow","32","8.71475733264946","15","33","22","1380","74","8","10"
"13","Blue","29","60.3311777513393","20","31","15","331.9820000000001","71","10","10"
"13","Green","22","9.508469556267043","20","34","15","212.988","75","7","0"
"14","Purple","38","53.83834127093293","22","35","30","447","96","11","0"
"14","White","26","8.867538236258687","24","30","18","66.988","76","10","10"
"14","Pink","10","3.53932908518603","18","28","17","23.5","68","8","0"
"14","Red","28","44.298002163255006","21","24","34","1399.994","67","10","30"
"14","Yellow","32","8.71475733264946","15","33","22","1380","74","8","10"
"14","Blue","29","60.3311777513393","20","31","15","331.9820000000001","71","10","10"
"14","Green","22","9.603554251829713","20","35","15","212.988","76","7","0"
"15","Purple","38","53.83834127093293","22","35","30","447","96","11","0"
"15","White","26","8.867538236258687","24","30","18","66.988","76","10","10"
"15","Pink","10","3.535789756100844","18","28","17","23.5","69","8","0"
"15","Red","28","44.298002163255006","21","24","34","1399.994","67","10","30"
"15","Yellow","32","8.71475733264946","15","33","22","1380","74","8","10"
"15","Blue","29","60.3311777513393","20","31","15","331.9820000000001","71","10","10"
"15","Green","22","9.603554251829713","20","35","16","212.988","77","7","0"
